ds,yhat,yhat_lower,yhat_upper
2017-09-13,71.65056143357819,54.11329891220912,91.8392543152093
2017-09-14,71.33758178702621,53.14086369882623,90.38574968352391
2017-09-15,71.26862315244333,53.13653137326503,89.4512761690713
2017-09-18,70.29839206663465,51.00666818663111,88.27464405663348
2017-09-19,70.10517804640348,50.71902828820882,87.99113875532649
2017-09-20,70.08653854345798,52.32590674287503,88.7391007765125
2017-09-21,69.81967204249543,50.072318378934355,89.3570855244344
2017-09-22,69.8040597442852,50.72440598606794,88.13357974092386
2017-09-25,69.02812978437977,51.49105971786393,88.21632992184699
2017-09-26,68.90854229470827,49.29662926072712,88.80573191080897
2017-09-27,68.96697740696789,50.54858804106647,87.79454038385434
2017-09-28,68.78024301896617,51.247781463914926,87.39378415219423
2017-09-29,68.84756436292335,51.10650813223778,87.54688125889328
2017-10-02,68.33655121622631,50.83522199895211,86.45293570320149
2017-10-03,68.31093637162431,48.85041176399697,86.15633723372538
2017-10-04,68.46652120918137,49.87457638215261,87.24432936231692
2017-10-05,68.38038826655799,49.5893226308022,87.62971052479652
2017-10-06,68.55204643278661,49.22064567374237,86.55667018357039
2017-10-09,68.37885502431538,49.516720161557984,86.38623603885416
2017-10-10,68.47458834957901,50.66624221349207,86.82252005667037
2017-10-11,68.75588003850365,49.083183031160466,86.95238720585823
2017-10-12,68.79961635789759,50.14528468492909,86.70255456375767
2017-10-13,69.10496381294449,50.400988284334005,87.70160760189182
2017-10-16,69.35001157042946,50.1189582960402,88.31899234194034
2017-10-17,69.5881947984799,50.54835018799478,88.81270529587799
2017-10-18,70.01175304369612,51.59506544860347,89.80236796724671
2017-10-19,70.19636713625493,52.41273958919218,89.31166493333286
2017-10-20,70.63990445015071,52.04547386296743,90.18438366062504
2017-10-23,71.26957123512045,50.94760251582988,89.38932323041097
2017-10-24,71.62130904145711,51.97967124784598,89.9889877504001
2017-10-25,72.14884749519062,52.86332812475114,90.30013988029496
2017-10-26,72.42664045783862,54.163866016856524,91.15396375790857
2017-10-27,72.95145540194419,53.24678941339305,91.06505414909161
2017-10-30,73.74505952692338,55.33363068912645,92.70932911015065
2017-10-31,74.12298662455022,55.407341580069776,92.86272819364622
2017-11-01,74.6621387794146,55.199381877202015,93.131431252083
2017-11-02,74.93712316187012,57.1776846130426,93.24828094975545
2017-11-03,75.4451060047171,56.59610895378616,94.25618818224018
2017-11-06,76.11159413910845,57.01089941199868,93.18424515462951
2017-11-07,76.42518959371479,56.104452946898775,95.30674297435544
2017-11-08,76.89127869270393,57.813897850378154,96.0809270118804
2017-11-09,77.0860319888775,58.867907196855064,95.7486625154999
2017-11-10,77.50827407335166,59.207950307891586,95.64997000069894
2017-11-13,77.90167714202207,60.10924965646356,96.53531886010913
2017-11-14,78.12461016380865,59.75893898581413,97.86718182785647
2017-11-15,78.50286691913017,60.623296539854955,98.23438628009596
2017-11-16,78.61401814301574,59.60430955175689,96.11318167285164
2017-11-17,78.95811468966893,60.12031689392052,97.97192776324961
2017-11-20,79.15888902359097,59.29693532257218,98.26182993336329
2017-11-21,79.33336040585249,61.30967701720184,99.39111596443094
2017-11-22,79.67128455235344,62.27073495758902,98.74093165365768
2017-11-24,80.06900592669012,61.334242575269904,98.58442327909991
2017-11-27,80.23013287181867,62.07738628079781,99.57269073218978
2017-11-28,80.39932325363606,61.229460733077495,98.03796914949636
2017-11-29,80.73355814495062,61.82025291865093,99.1604937312318
2017-11-30,80.8085634200053,61.69492725364616,98.87069193206939
2017-12-01,81.12222572895723,62.14324000169942,100.35285998884342
2017-12-04,81.24075911981637,64.13523079451568,100.5189904913892
2017-12-05,81.38171117194464,63.151539524683656,100.59041495256565
2017-12-06,81.67839036065986,64.6296438720534,99.94647641244777
2017-12-07,81.70540785535658,63.20481071957519,99.42739180975632
2017-12-08,81.95975911326899,61.985738255089856,99.81067828008717
2017-12-11,81.82741138651515,63.06255632183278,99.51902453554177
2017-12-12,81.86018264325831,63.83053552395176,100.64406510978144
2017-12-13,82.03703732315289,63.10966775603228,100.09342973356384
2017-12-14,81.93342119960126,61.6445091603576,100.35317782913636
2017-12-15,82.0474575080878,64.5087833464421,101.86567379500286
2017-12-18,81.45138193950997,62.34200856838002,100.08604770266344
2017-12-19,81.32158336795649,63.936954526622095,100.27920476555576
2017-12-20,81.3354756451587,61.39739147623048,99.06262986935167
2017-12-21,81.07087085592308,62.60002114903607,99.43607611925353
2017-12-22,81.02833590176049,62.32179232301162,99.45026683300306
2017-12-26,79.76941839800597,60.77581135650406,97.67584024638023
2017-12-27,79.68504329204482,60.07711875969641,98.03775667255626
2017-12-28,79.34036385785186,59.890144077590776,97.54669872963882
2017-12-29,79.2376927898361,60.179392037704346,97.07037766524469
2018-01-02,77.96292546480808,59.13457778613224,97.73988216296276
2018-01-03,77.9343468064123,59.65057247644489,96.07026182355702
2018-01-04,77.66961251552627,59.62482853547528,97.11668777724746
2018-01-05,77.67054059455575,57.757954081778074,96.6795469279889
2018-01-08,77.05110256950073,56.76752855828732,94.9939919669276
2018-01-09,77.0247080863694,58.60910567248834,96.82267131512755
2018-01-10,77.19866361554692,58.95813021160269,95.4386647690809
2018-01-11,77.15023476865962,56.07698001664308,95.55215693316639
2018-01-12,77.37863454189704,60.05047174632561,96.00251197542406
2018-01-16,77.69628662428983,57.67524070854163,98.40435773727982
2018-01-17,78.10905457605982,59.904267370164504,98.03373015939012
2018-01-18,78.29228597050437,58.57472158215558,97.07517677243094
2018-01-19,78.74207495681433,59.94290522558084,98.82347513205548
2018-01-22,79.41631883696968,61.794980508593405,97.85753539050143
2018-01-23,79.78429624046478,60.9100585473024,97.67538585208766
2018-01-24,80.32495788525478,61.90780750954221,98.72275649730786
2018-01-25,80.61040874797773,61.67745743216437,99.34498755092113
2018-01-26,81.13505639280373,62.66387621963893,99.83448271489884
2018-01-29,81.85789478134492,62.52524408993998,99.38287775429045
2018-01-30,82.18128091161775,64.21901194135029,99.75861988189187
2018-01-31,82.64684042068195,63.81327245056148,101.47361227496104
2018-02-01,82.82719092798573,65.88515486452481,102.15392398001059
2018-02-02,83.21764093848822,64.12970281307142,102.27908962587614
2018-02-05,83.37796839734321,63.87641218417429,102.29743712186283
2018-02-06,83.46721741489436,63.45557917596122,101.76549710999947
2018-02-07,83.67947833664054,65.06724708622463,101.97143107268913
2018-02-08,83.59029662559026,65.40658819000086,102.88882570140095
2018-02-09,83.69815250395797,64.02045003056584,102.8305824175955
2018-02-12,82.96687676372626,64.66766975528216,101.26192010388591
2018-02-13,82.75647383645261,63.68330752888711,101.20108972825294
2018-02-14,82.67408999981859,64.70607233121306,102.25184702445601
2018-02-15,82.29899870128291,63.863617673491234,102.05150516045461
2018-02-16,82.13332880146459,64.57741958664656,100.79817761049429
2018-02-20,80.28872787164052,61.82186187280726,98.81599202468837
2018-02-21,80.04315347217548,61.061402199014886,98.66533092076023
2018-02-22,79.53469716527802,61.29193081010788,98.6032506799453
2018-02-23,79.26723774761929,61.82020731863944,97.5531098090554
2018-02-26,77.71896466097137,58.4182348486584,96.38093654890098
2018-02-27,77.3508619418547,59.827791340392466,96.01918419290728
2018-02-28,77.17201308770566,57.219161491475155,95.21160893899867
2018-03-01,76.76280879280418,57.63425985206167,95.75495405423617
2018-03-02,76.6256347190564,58.19119197560895,95.42191666211588
2018-03-05,75.63299294277715,56.18342379194967,93.90686735223673
2018-03-06,75.49594464776196,56.02248806711827,93.44091938527788
2018-03-07,75.56570599007654,57.91575520633859,94.42510737949397
2018-03-08,75.41905584273198,57.07036845216331,94.3777576448216
2018-03-09,75.55458495341871,56.17884865800831,94.84221730786045
2018-03-12,75.40155173537445,56.55502293117643,94.56708055367339
2018-03-13,75.53837696444751,56.932155775734635,94.13881620923945
2018-03-14,75.87264515664553,58.76078484143957,94.083123030845
2018-03-15,75.97757509017646,57.3402061422692,95.82451412647553
2018-03-16,76.34845567186134,57.45456971855203,94.68625262660441
2018-03-19,76.77606878448032,58.233134382809624,95.17496351688058
2018-03-20,77.05726833574155,59.60489021138228,95.48545558076887
2018-03-21,77.50874771208431,61.01208230782566,95.50279820026695
2018-03-22,77.70289740971272,58.01718819882368,96.52290411786163
2018-03-23,78.13467413853205,60.12714631761494,97.35721443485933
2018-03-26,78.57910301654114,59.824452969349835,98.21072780093526
2018-03-27,78.81433554080742,61.00877094751381,98.87459178936554
2018-03-28,79.19701101218145,60.9697846791118,98.40584160349161
2018-03-29,79.30186637916316,61.547018277228304,99.2557023158395
2018-04-02,79.67295985935615,59.120128927997314,97.3233149853003
2018-04-03,79.76087327484208,59.990059686543354,99.76440383329673
2018-04-04,79.99452216228826,61.65427669143131,97.38178057908932
2018-04-05,79.9519852938652,61.505235786096314,98.08220832087801
2018-04-06,80.13412028639691,62.8958018706741,99.34660533772727
2018-04-09,79.81172646764891,61.418189768619996,99.43356333358305
2018-04-10,79.80482663593556,60.229069349268975,99.66156720730584
2018-04-11,79.96120517232004,61.48773136389446,98.07694092916313
2018-04-12,79.86047984605156,62.384914941915525,99.26956843394606
2018-04-13,80.00464999005341,61.84374525715986,98.76163326885506
2018-04-16,79.69496995008019,59.9364076286213,97.53010753422858
2018-04-17,79.73423004618444,61.357346933621265,99.55484191077298
2018-04-18,79.95661518805824,60.56868380121466,97.82902643185368
2018-04-19,79.94053745416258,60.7053823558391,99.10035436405157
2018-04-20,80.18647618388965,61.77681655449628,98.8754953383421
2018-04-23,80.26575315207464,61.612048511354786,97.19015805628929
2018-04-24,80.45521386848647,62.330228094651474,98.80601360289825
2018-04-25,80.83408538827823,61.0767547496458,99.83220194658547
2018-04-26,80.97829766415614,62.08227959361463,99.89162407960673
2018-04-27,81.38585645941107,61.65256528695709,101.27307543377786
2018-04-30,81.9343130233889,63.17492892422915,99.65942329222419
2018-05-01,82.26769456900898,63.660220307056804,100.9201292581135
2018-05-02,82.78106984569452,63.57238838428198,100.62071763253628
2018-05-03,83.04878378569367,64.98876883681375,101.1831382838324
2018-05-04,83.56750128008065,64.97083108737563,102.54769594882696
2018-05-07,84.36585431482555,65.18526625321402,102.90561036398478
2018-05-08,84.75281738453577,67.40529410899528,105.02553243316014
2018-05-09,85.3046305701046,65.69035896351824,104.12915293686156
2018-05-10,85.5958317723084,66.04920926125146,104.83063397710914
2018-05-11,86.1234988903469,67.23588234976975,106.21995427095283
2018-05-14,86.86845525627399,69.59106071795746,105.25554790126121
2018-05-15,87.21397919535202,68.90882999737859,106.50658643764088
2018-05-16,87.71438840928151,70.00152292102995,107.23981642880275
2018-05-17,87.94546029585989,70.68210464105807,105.8253851045389
2018-05-18,88.40556136120374,70.21741158143078,105.96545640146387
2018-05-21,88.91634598487151,69.50624281540237,108.08679732548796
2018-05-22,89.17765161297582,68.36102181520613,107.18741680431263
2018-05-23,89.59284280483254,71.65452093432576,108.073159791538
2018-05-24,89.73886731247521,70.28479133949284,108.81416888564551
2018-05-25,90.11519641051758,71.87542099564534,108.36153474896314
2018-05-29,90.58445844326836,70.93096323159104,109.00507671475417
2018-05-30,90.93620371249209,73.41485448524857,110.59939648243704
2018-05-31,91.0250922908098,72.60126853205763,109.46491763484931
2018-06-01,91.3511650965897,71.22842201569816,110.27090587039399
2018-06-04,91.52334579450232,74.22270973866655,110.57640560697564
2018-06-05,91.69704933511869,72.7703649370139,110.50004454545527
2018-06-06,92.03894884309567,73.50095826907932,110.35759366273065
2018-06-07,92.12677174164475,73.9638987131446,111.09080540514466
2018-06-08,92.46061574623508,73.54624015593174,110.40231482335635
2018-06-11,92.70842679824332,72.85366119272612,111.62768937279183
2018-06-12,92.92407975795466,73.62173444887895,112.66732261899134
2018-06-13,93.31569404422147,76.77092843888859,112.06917933024246
2018-06-14,93.46046881224308,74.13326694722078,112.6916410795059
2018-06-15,93.85785555752327,76.08150582107004,112.67983080508803
2018-06-18,94.32754323605482,75.94306013473903,114.4211350637213
2018-06-19,94.62419134013527,75.466946434328,113.45040746401779
2018-06-20,95.0983324071613,76.03257224694079,113.97608931479438
2018-06-21,95.32581042608277,77.20507559847113,114.37679137210915
2018-06-22,95.80462877585269,76.91269297046968,113.6165252778881
2018-06-25,96.49546398787236,77.1665497920543,115.0079229338302
2018-06-26,96.85274448008902,78.83889376356235,117.04632680227184
2018-06-27,97.3782837965784,78.8336816085982,115.31439503112233
2018-06-28,97.64636576113564,78.76743797902033,117.63638310625105
2018-06-29,98.15351413106508,79.66116627076997,117.93996110787835
2018-07-02,98.84279090417166,81.4666831190406,118.04135408637853
2018-07-03,99.1672551220227,81.58529166392644,119.08312113269886
2018-07-05,99.84288513032126,81.59901876915237,117.45799227269953
2018-07-06,100.26446033233692,81.55601615470187,118.86937029859071
2018-07-09,100.59450765662442,80.45495832155062,119.7848277110127
2018-07-10,100.76791022606143,82.45634440835336,120.93891597980787
2018-07-11,101.07876401466162,82.78045846824351,120.73825671031301
2018-07-12,101.10276480145949,83.35085755309464,119.03751161592486
2018-07-13,101.33839250522023,81.89919060430519,119.34383586412324
2018-07-16,101.0758486170414,82.0792838951084,120.26414983562265
2018-07-17,101.04879592386146,83.32292296875565,119.10430104665225
2018-07-18,101.16232416077041,82.8994091508889,119.5351569260087
2018-07-19,100.99493824590894,82.27439383955932,120.7582666573029
2018-07-20,101.04788915794077,82.56167689771948,118.53094469639282
2018-07-23,100.31557892136561,81.28000816617363,118.73729686600004
2018-07-24,100.16575755230178,82.81731436053718,118.37822415001149
2018-07-25,100.17665413684122,81.31886707962997,119.43021296444749
2018-07-26,99.92823548683032,79.3662540852128,118.20012877181706
2018-07-27,99.92284813561886,80.49155169997603,118.55679778276873
2018-07-30,99.15664273990625,80.56159133843832,118.30222652067613
2018-07-31,99.04211873127323,80.89153190676139,117.66576455265204
2018-08-01,99.11033385962993,80.43582894803426,117.77160500935089
2018-08-02,98.9398764632437,79.36076019561742,116.76457930024011
2018-08-03,99.03133599648498,79.92323347435793,119.36115349626982
2018-08-06,98.64646173594862,79.60385783774608,117.3664733385274
2018-08-07,98.6804600702047,79.27557715380924,117.1517773213141
2018-08-08,98.90298620986836,80.0478352080926,117.90008493152439
2018-08-09,98.8895034315168,79.78349398506955,118.48554900520591
2018-08-10,99.13744488568128,80.39788240197659,118.8341491162369
2018-08-13,99.18832701754312,80.53736525147059,118.74152851602929
2018-08-14,99.34679807232384,80.99429079206175,117.96692990685379
2018-08-15,99.67917361502903,81.09289551308628,117.70508530639621
2018-08-16,99.75880419323077,79.91257137737301,117.3424071108727
2018-08-17,100.08135203495662,81.56401532697903,118.29174862771077
2018-08-20,100.23301733841397,83.32429260601064,119.8486337349091
2018-08-21,100.38209470139641,82.96238869035041,117.57661481048375
2018-08-22,100.68362279992336,81.43150691187189,118.67834663912251
2018-08-23,100.71157906141458,82.41243864436716,120.2981945624373
2018-08-24,100.96262902416997,82.96123064755695,120.5627365723437
2018-08-27,100.79589174868785,81.16569396709349,120.42664302417595
2018-08-28,100.81060110622253,81.70841673108073,119.78751030240439
2018-08-29,100.96738071311628,82.11469218425356,120.6170988349665
2018-08-30,100.84266477227064,81.50082482291994,118.97765605864605
2018-08-31,100.93564458895516,82.3332319755932,118.60064125254699
2018-09-04,100.14734789757654,81.42850110849886,118.47055470806373
2018-09-05,100.15574627634592,80.80933198663995,117.72714667870815
2018-09-06,99.89103075935508,82.74199624566468,120.06519485650921
2018-09-07,99.85406560036151,80.13828385611826,119.36347866538195
2018-09-10,98.88918047169257,79.19482458895034,117.889527734744
2018-09-11,98.67069508895626,81.85624874062177,117.44859568517522
2018-09-12,98.61510960506254,80.69704554579351,117.38051283926842
2018-09-13,98.30081126795929,81.04811326465327,117.16885246869738
2018-09-14,98.22846610928183,79.61282402399888,117.12479085560699
2018-09-17,97.23758368220477,77.98157564416263,116.74418280108372
2018-09-18,97.0346405061405,78.17644036346123,115.70963445030038
2018-09-19,97.00516023474829,78.04517946572683,115.83981198921236
2018-09-20,96.72650773210317,77.00662342399156,116.25057001384496
2018-09-21,96.69831093112646,76.56643857720077,116.01783083114069
2018-09-24,95.88094969709014,77.19935045667721,114.63595302845484
2018-09-25,95.74656875811445,76.76461867385144,113.67755945467991
2018-09-26,95.78977609472237,78.3793749956938,113.55218561813082
2018-09-27,95.58737810873849,76.70587193404675,113.90669292832929
2018-09-28,95.63857824697736,76.97272675832411,114.47358634941348
2018-10-01,95.0760143987829,76.89427184119371,113.87114680351814
2018-10-02,95.03196404397265,75.84704378510119,113.11929651857434
2018-10-03,95.16838904499515,77.43696390337134,113.97473908618686
2018-10-04,95.06232171588661,76.42779912738087,113.90223435198101
2018-10-05,95.21323366208493,77.2020777649632,115.35041033017548
2018-10-08,94.97284680874246,76.06380649392176,115.49625248297723
2018-10-09,95.04462168133263,77.05488274614592,113.25751074053649
2018-10-10,95.30129047601774,75.73062470479037,113.84804613619535
2018-10-11,95.31985326838904,77.05430607948955,114.60699980562184
2018-10-12,95.59962008862061,76.24925430022016,113.83100548918254
2018-10-15,95.76732989976169,77.29364529649472,113.90008215304388
2018-10-16,95.98026733194416,78.53854488443288,114.87986260274322
2018-10-17,96.37925669006371,77.61197298686345,114.95392042514771
2018-10-18,96.54024070051281,77.53650536830895,117.15576662793954
2018-10-19,96.9613510448802,78.02880659603107,115.91493789726827
2018-10-22,97.53350218381723,77.65584362878374,116.38951617355163
2018-10-23,97.87009539414512,78.30708194689254,116.8258894469921
2018-10-24,98.38482936099071,78.76612342630082,117.94656198995476
2018-10-25,98.6523064705737,80.9175231060879,117.02869865451189
2018-10-26,99.1694046308866,82.25331170752109,117.40621522646543
2018-10-29,99.95591814129139,81.24352230394497,118.18598847231709
2018-10-30,100.3367640478181,82.00560597301597,119.34166808183507
2018-10-31,100.88132641170439,81.71020847003867,119.86272058798578
2018-11-01,101.16405635798422,82.93648381545152,120.40439157378994
2018-11-02,101.68192367390675,82.98604911804604,121.29799192219826
2018-11-05,102.3884205329021,83.5202740403399,120.57442180285098
2018-11-06,102.71784576875667,83.97695310106616,121.46534497368357
2018-11-07,103.20048906749628,85.69826135631966,123.60977525200504
2018-11-08,103.41219675774805,83.78859911805971,123.11706027165648
2018-11-09,103.85147259918145,83.98904157120668,122.07052502601816
2018-11-12,104.29345391364315,85.30839829972125,123.217103747612
2018-11-13,104.53085836724132,86.24395891985367,123.51169577398795
2018-11-14,104.9223677189169,86.18669958180243,124.31866167375966
2018-11-15,105.0453981931555,85.05540529066414,123.75863709961652
2018-11-16,105.39989209961854,85.96236024918176,124.33545763322994
2018-11-19,105.62261776998389,85.94454399126936,124.46584981473005
2018-11-20,105.80145909105536,87.25076051593425,124.11566367108276
2018-11-21,106.14246721882617,88.87640909625878,125.08515305921766
2018-11-23,106.54325605635029,88.4119494280759,124.8738183943311
2018-11-26,106.7049704918499,87.06845023618482,125.30865602263182
2018-11-27,106.87444995015238,88.51724946626794,125.4591428185441
2018-11-28,107.20954030302451,88.09509126903403,124.97557943567212
2018-11-29,107.28627808380944,88.40394578837494,125.3450789727343
2018-11-30,107.60284837989667,89.30173524794915,126.9018892012486
2018-12-03,107.73979570626288,88.30738188950883,125.76100705808038
2018-12-04,107.89082898032356,90.35763005528459,125.88111889075492
2018-12-06,108.24143701537551,89.27319304404817,126.20812357548981
2018-12-07,108.5127203496057,89.48230576655546,127.55878257444316
2018-12-10,108.44451816974008,89.20633036689914,125.96871381754849
2018-12-11,108.50263778734124,89.95464511275362,126.5631386325562
2018-12-12,108.70644705861719,90.57009548263883,127.9508171618296
2018-12-13,108.63109090866055,89.57140885768105,126.93904126697116
2018-12-14,108.774348405185,89.7574863609092,127.18641704624254
2018-12-17,108.26774133503903,89.80824660593191,128.26807427593997
2018-12-18,108.16692274373158,88.85392953226011,125.19985011579004
2018-12-19,108.2086169022546,89.50542498623757,126.23603093424929
2018-12-20,107.97017862885548,88.90866258250175,127.00501034009034
2018-12-21,107.95172720355542,88.88238146268316,126.2024506149421
2018-12-24,106.99269212496685,88.41996915598959,124.66583447091897
2018-12-26,106.68363468457702,87.60202477535651,125.26676156623026
2018-12-27,106.34268069236438,86.73985174159934,124.9761666948337
2018-12-28,106.23943340519197,88.67068680318737,124.37912893312098
2018-12-31,105.14910181537329,85.41975711530833,125.21527379824376
2019-01-02,104.86698974188535,85.61376470501976,122.95804860561046
2019-01-03,104.57575938190806,85.41154075301574,124.43950854166246
2019-01-04,104.56938545197941,85.79751814666625,123.96365850439807
2019-01-07,103.9091554859511,85.5535752788546,122.8701178286615
2019-01-08,103.86429669942362,84.2200688068968,124.11039942583159
2019-01-09,104.01817163980108,84.2520589005905,123.47605437743462
2019-01-10,103.94858448904475,85.85038562741343,121.79335801272546
2019-01-11,104.15530907557878,85.23062310991028,122.92503504992906
2019-01-14,104.19421800190922,86.00495248216205,120.53588429372242
2019-01-15,104.39266302018999,86.37950438534178,124.06319621180171
2019-01-16,104.78983043694087,85.09108045489751,123.120037412341
2019-01-17,104.9603494817685,86.97585328451505,124.79313680995355
2019-01-18,105.40081747462979,86.69288222000291,122.6742514090502
2019-01-22,106.44828992907762,86.86834511688889,124.51790867924772
2019-01-23,107.00261189928297,88.67556635630406,125.2353226107138
2019-01-24,107.30714346806671,87.2904480011484,126.87740503898958
2019-01-25,107.85641992088364,88.0012103912222,125.62339443635993
2019-01-28,108.6866671052278,91.23469141362158,127.94399658743326
2019-01-29,109.05675334331193,90.08637249819633,127.04210699141774
2019-01-30,109.57414613803142,89.9205793982976,127.99266693232109
2019-01-31,109.8111704651274,90.61169869347921,127.8039141135017
2019-02-01,110.26277675048523,93.236750669431,129.1011999351481
2019-02-04,110.62898840662342,91.34534080037346,130.49015512225893
2019-02-05,110.7925800864871,92.31177474140914,129.12474894568092
2019-02-06,111.08105171706018,94.46209785513804,131.36066600521983
2019-02-07,111.06930364963044,92.7100277903255,130.46020139337907
2019-02-08,111.25514767963806,93.22244507141171,129.57433590108107
2019-02-11,110.75431254084255,91.1868236888281,130.0090944019519
2019-02-12,110.61727345636358,91.51906335423203,129.59846841152245
2019-02-13,110.60542823728692,92.49977724146353,130.21132440532398
2019-02-14,110.29743214996405,91.38188609836793,129.50932371874927
2019-02-15,110.19483675892492,90.84689521472994,128.6395305362351
2019-02-19,108.55268331401298,89.1161985405287,127.67409593362572
2019-02-20,108.34342678093047,90.22830611439755,127.98628923166241
2019-02-21,107.86510433822252,88.9640788024918,125.6667125139022
2019-02-22,107.62150746194678,88.79862646955489,126.2100500105343
2019-02-25,106.10764154392112,86.03414116022925,125.75960669608739
2019-02-26,105.73920292485131,88.83494553675303,124.65186329764741
2019-02-27,105.55462261284578,85.74182669401964,123.92691532989474
2019-02-28,105.13471486930331,85.18093644747535,124.61271819306006
2019-03-01,104.9823605174333,86.79263731237008,123.91094577358193
2019-03-04,103.92317812646695,85.00012555115751,122.44578065908061
2019-03-05,103.75914172470988,84.42256403508898,122.5857429757025
2019-03-06,103.80068953880584,85.219653266017,122.60725562587156
2019-03-07,103.62533320951357,84.7090354004891,123.03679589705766
2019-03-08,103.73239665873082,85.59869519603309,124.15524098683505
2019-03-11,103.50249397704599,85.24840147397057,122.53531321254383
2019-03-12,103.6187355409113,84.73175001955046,124.01547191733263
2019-03-13,103.93591759237302,85.06136304725965,122.08976294161272
2019-03-14,104.02775235969456,85.17225679140275,122.25627823892025
2019-03-15,104.38994818958963,85.78299847217684,123.45264693660192
2019-03-18,104.8209223567835,86.47402070371845,124.91959818889256
2019-03-19,105.11358826922755,86.10299344250032,123.94488589268879
2019-03-20,105.58174867945849,87.69552355463792,124.45429274075141
2019-03-21,105.7976822992666,86.30436545578948,123.15117374895246
2019-03-22,106.25614635217664,87.8943947508501,125.15708750889613
2019-03-25,106.80685599081109,88.40866871660286,125.31509422384187
2019-03-26,107.08483537580939,89.59096780525124,126.0556845852831
2019-03-27,107.51306241289652,88.48481149644654,125.49131273501385
2019-03-28,107.66569497891176,90.71891958182846,127.972398917196
2019-03-29,108.03974894210974,88.85643959092666,126.8753141226551
2019-04-01,108.23783082684906,89.55339158209614,126.12739401530254
2019-04-02,108.37538824339937,89.64771380364519,126.40882494111638
2019-04-03,108.6572519315041,89.17491568485265,126.35021598645746
2019-04-04,108.66096863031348,89.61442944659358,126.75333553006911
2019-04-05,108.88691331801725,89.42059324177983,126.59978544088789
2019-04-08,108.67736092761194,90.78384461874023,128.53595990145303
2019-04-09,108.70091252212376,90.82920367337636,127.91982818791531
2019-04-10,108.88386245427986,89.44495508684419,127.33502701444355
2019-04-11,108.80576365945768,92.04076532686058,127.28487681820563
2019-04-12,108.96862659332952,90.89337112121696,128.70468748616443
2019-04-15,108.69261560351593,89.51664477943865,128.55741912112885
2019-04-16,108.73635557768743,89.77639476078072,127.97880809359025
2019-04-17,108.96035547050178,88.99140483788715,127.24880284534335
2019-04-18,108.94340159085255,89.6438231551294,126.58241132300752
2019-04-22,109.24873044960523,91.26110667944516,127.15747315321627
2019-04-23,109.43138847859461,91.62477271003668,127.86741408364651
2019-04-24,109.80363328914817,92.04645670174858,129.6866271903136
2019-04-25,109.94182633392518,90.84474459421092,127.52626328221356
2019-04-26,110.3443795992102,91.57774445452789,129.59288293461154
2019-04-29,110.88745457638072,93.23855939768119,128.79997708646405
2019-04-30,111.22323418896222,92.44289694431164,128.83267318325085
2019-05-01,111.74147949679782,93.79878231864551,131.45413000418145
2019-05-02,112.01668833985472,93.70154059350575,130.92924415175656
2019-05-03,112.54562929490437,93.19476423167042,130.31423912151112
2019-05-06,113.39134776653177,94.05046087274145,133.37682094922752
2019-05-07,113.79954767479643,95.53957069134267,132.932104114898
2019-05-08,114.37516408604867,95.36081104489892,133.48669585818772
2019-05-09,114.69258867678907,95.93310603581548,133.49885641522638
2019-05-10,115.24872512365829,96.76529938814434,134.61028322552534
2019-05-13,116.09050501399938,98.80931406766653,136.1960227351534
2019-05-14,116.47134986138863,98.11415801245585,133.68639474807878
2019-05-15,117.00820392426222,97.79527604981955,134.84126577256166
2019-05-16,117.27660200451602,98.96213767658016,135.55901432596124
2019-05-17,117.77467117174379,98.21406687945348,137.38931983683435
2019-05-20,118.40092580343675,99.48508066809175,137.06012019129292
2019-05-21,118.70053330213518,99.94718644696243,139.34731403782197
2019-05-22,119.1536087372944,100.00592141668848,139.1341032119544
2019-05-23,119.33692661367132,101.06569514838354,137.67240764741078
2019-05-24,119.74979948103807,100.79575696502056,138.49065689805548
2019-05-28,120.35506848016246,101.96304158944642,138.92921523671
2019-05-29,120.7377261555527,102.81133614671724,139.2690632811557
2019-05-30,120.85611837927095,99.74987959337781,139.82278508315926
2019-05-31,121.21022151238124,101.495010765632,140.85938529537432
2019-06-03,121.45719332284196,103.22672595237087,139.93838617360126
2019-06-04,121.65263792382324,102.57086207472518,140.83921684624718
2019-06-05,122.01467327856255,104.01943808826393,140.79043210277203
2019-06-06,122.121042834408,103.07558432927024,141.24690014107603
2019-06-07,122.47187682178318,103.28888434386582,141.65989040833924
2019-06-10,122.7619171944141,105.57278532365326,141.4986993895462
2019-06-11,122.98903303782926,105.59518804784746,140.94630902726286
2019-06-12,123.39100728364852,105.2108534675335,143.82292543561576
2019-06-13,123.54519529874598,104.85655761232897,142.39051003519018
2019-06-14,123.9512277826742,105.33278043675246,143.2256222017519
2019-06-17,124.44437371648742,104.23440391971698,142.7642618924442
2019-06-18,124.74882597334913,106.486096532423,142.6976195073685
2019-06-19,125.23121283869975,106.74983514165395,144.50521946526914
2019-06-20,125.46766784096471,106.66346274039653,144.14128715331574
2019-06-21,125.95649183383462,107.66518869618783,144.30747724567357
2019-06-24,126.68650887944791,109.19547557650816,146.29870298088176
2019-06-25,127.06087076415254,108.77345709770897,147.4238310812966
2019-06-26,127.60594837811014,107.53785934205713,145.7355157150379
2019-06-27,127.89625886970117,108.67023426859889,145.68204497548336
2019-06-28,128.42852779745982,109.99644456637908,147.93086920719583
